id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
695,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM10,21-10-2021 01:00:00,58.0,123.0,85.0
696,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NO2,21-10-2021 01:00:00,16.0,58.0,33.0
697,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,1.0
698,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",SO2,21-10-2021 01:00:00,7.0,9.0,8.0
699,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",CO,21-10-2021 01:00:00,18.0,33.0,28.0
700,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",OZONE,21-10-2021 01:00:00,19.0,29.0,23.0
701,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM2.5,21-10-2021 01:00:00,30.0,66.0,47.0
702,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM10,21-10-2021 01:00:00,38.0,111.0,75.0
703,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NO2,21-10-2021 01:00:00,14.0,50.0,27.0
704,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NH3,21-10-2021 01:00:00,3.0,4.0,3.0
705,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",SO2,21-10-2021 01:00:00,4.0,8.0,7.0
706,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",CO,21-10-2021 01:00:00,18.0,58.0,25.0
707,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",OZONE,21-10-2021 01:00:00,13.0,81.0,45.0
708,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM2.5,21-10-2021 01:00:00,20.0,97.0,63.0
709,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM10,21-10-2021 01:00:00,29.0,120.0,74.0
710,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NO2,21-10-2021 01:00:00,2.0,79.0,18.0
711,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NH3,21-10-2021 01:00:00,2.0,2.0,2.0
712,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",SO2,21-10-2021 01:00:00,3.0,7.0,6.0
713,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",CO,21-10-2021 01:00:00,6.0,53.0,23.0
714,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",OZONE,21-10-2021 01:00:00,15.0,75.0,57.0
715,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",PM2.5,21-10-2021 01:00:00,38.0,234.0,111.0
716,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NO2,21-10-2021 01:00:00,50.0,78.0,58.0
717,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NH3,21-10-2021 01:00:00,1.0,1.0,1.0
718,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",SO2,21-10-2021 01:00:00,2.0,4.0,2.0
719,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",CO,21-10-2021 01:00:00,45.0,100.0,59.0
720,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",OZONE,21-10-2021 01:00:00,7.0,34.0,17.0
721,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",PM10,21-10-2021 01:00:00,18.0,22.0,18.0
722,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",NO2,21-10-2021 01:00:00,22.0,23.0,23.0
723,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",SO2,21-10-2021 01:00:00,4.0,31.0,11.0
724,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",CO,21-10-2021 01:00:00,19.0,48.0,33.0
725,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",PM2.5,21-10-2021 01:00:00,18.0,87.0,47.0
726,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",PM10,21-10-2021 01:00:00,34.0,143.0,84.0
727,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NO2,21-10-2021 01:00:00,20.0,66.0,52.0
728,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NH3,21-10-2021 01:00:00,2.0,9.0,4.0
729,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",SO2,21-10-2021 01:00:00,5.0,6.0,5.0
730,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",CO,21-10-2021 01:00:00,16.0,49.0,32.0
731,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",OZONE,21-10-2021 01:00:00,31.0,50.0,31.0
732,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM2.5,21-10-2021 01:00:00,17.0,78.0,45.0
733,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM10,21-10-2021 01:00:00,39.0,62.0,48.0
734,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NO2,21-10-2021 01:00:00,28.0,31.0,29.0
735,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NH3,21-10-2021 01:00:00,4.0,4.0,4.0
736,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",SO2,21-10-2021 01:00:00,2.0,8.0,4.0
737,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",CO,21-10-2021 01:00:00,14.0,28.0,15.0
738,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",OZONE,21-10-2021 01:00:00,12.0,43.0,23.0
739,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM2.5,21-10-2021 01:00:00,23.0,83.0,51.0
740,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM10,21-10-2021 01:00:00,27.0,100.0,55.0
741,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NO2,21-10-2021 01:00:00,25.0,38.0,30.0
742,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NH3,21-10-2021 01:00:00,1.0,1.0,1.0
743,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",SO2,21-10-2021 01:00:00,2.0,5.0,3.0
744,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",CO,21-10-2021 01:00:00,28.0,31.0,29.0
745,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",OZONE,21-10-2021 01:00:00,9.0,43.0,27.0
746,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",PM2.5,21-10-2021 01:00:00,14.0,64.0,33.0
747,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",PM10,21-10-2021 01:00:00,23.0,55.0,36.0
748,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",NO2,21-10-2021 01:00:00,21.0,28.0,24.0
749,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",NH3,21-10-2021 01:00:00,4.0,6.0,5.0
750,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",SO2,21-10-2021 01:00:00,1.0,5.0,2.0
751,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",CO,21-10-2021 01:00:00,16.0,36.0,25.0
752,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",OZONE,21-10-2021 01:00:00,16.0,20.0,18.0
753,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM2.5,21-10-2021 01:00:00,37.0,83.0,57.0
754,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM10,21-10-2021 01:00:00,31.0,108.0,66.0
755,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",NO2,21-10-2021 01:00:00,21.0,44.0,32.0
756,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",NH3,21-10-2021 01:00:00,1.0,1.0,1.0
757,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",SO2,21-10-2021 01:00:00,6.0,8.0,7.0
758,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",CO,21-10-2021 01:00:00,23.0,34.0,27.0
759,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",OZONE,21-10-2021 01:00:00,11.0,20.0,17.0
760,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM2.5,21-10-2021 01:00:00,15.0,92.0,54.0
761,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM10,21-10-2021 01:00:00,10.0,122.0,64.0
762,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NO2,21-10-2021 01:00:00,8.0,84.0,34.0
763,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NH3,21-10-2021 01:00:00,1.0,8.0,4.0
764,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",SO2,21-10-2021 01:00:00,19.0,26.0,23.0
765,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",CO,21-10-2021 01:00:00,10.0,106.0,20.0
766,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",OZONE,21-10-2021 01:00:00,8.0,40.0,22.0
767,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM2.5,21-10-2021 01:00:00,53.0,98.0,69.0
768,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM10,21-10-2021 01:00:00,68.0,131.0,98.0
769,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NO2,21-10-2021 01:00:00,6.0,68.0,28.0
770,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NH3,21-10-2021 01:00:00,2.0,4.0,3.0
771,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",SO2,21-10-2021 01:00:00,4.0,5.0,5.0
772,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",CO,21-10-2021 01:00:00,28.0,58.0,38.0
773,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",OZONE,21-10-2021 01:00:00,9.0,67.0,41.0
774,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",PM10,21-10-2021 01:00:00,70.0,159.0,106.0
775,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NO2,21-10-2021 01:00:00,4.0,97.0,45.0
776,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NH3,21-10-2021 01:00:00,1.0,1.0,1.0
777,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",CO,21-10-2021 01:00:00,16.0,60.0,28.0
778,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",OZONE,21-10-2021 01:00:00,42.0,84.0,70.0
779,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM2.5,21-10-2021 01:00:00,17.0,73.0,51.0
780,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM10,21-10-2021 01:00:00,18.0,125.0,57.0
781,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NO2,21-10-2021 01:00:00,5.0,50.0,25.0
782,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NH3,21-10-2021 01:00:00,1.0,4.0,1.0
783,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",SO2,21-10-2021 01:00:00,24.0,168.0,69.0
784,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",CO,21-10-2021 01:00:00,42.0,70.0,57.0
785,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",OZONE,21-10-2021 01:00:00,1.0,49.0,14.0
786,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",PM2.5,21-10-2021 01:00:00,16.0,52.0,29.0
787,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",PM10,21-10-2021 01:00:00,22.0,64.0,38.0
788,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",NO2,21-10-2021 01:00:00,5.0,22.0,10.0
789,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",NH3,21-10-2021 01:00:00,5.0,8.0,6.0
790,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",SO2,21-10-2021 01:00:00,15.0,25.0,20.0
791,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",CO,21-10-2021 01:00:00,42.0,54.0,48.0
792,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",OZONE,21-10-2021 01:00:00,19.0,54.0,30.0
793,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",PM2.5,21-10-2021 01:00:00,7.0,65.0,39.0
794,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",PM10,21-10-2021 01:00:00,,,
795,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",NO2,21-10-2021 01:00:00,10.0,34.0,21.0
796,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",NH3,21-10-2021 01:00:00,8.0,17.0,12.0
797,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",SO2,21-10-2021 01:00:00,37.0,39.0,38.0
798,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",CO,21-10-2021 01:00:00,57.0,68.0,62.0
799,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",OZONE,21-10-2021 01:00:00,8.0,34.0,18.0
800,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",PM2.5,21-10-2021 01:00:00,3.0,32.0,17.0
801,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",PM10,21-10-2021 01:00:00,,,
802,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",NO2,21-10-2021 01:00:00,2.0,6.0,4.0
803,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",NH3,21-10-2021 01:00:00,,,
804,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",SO2,21-10-2021 01:00:00,3.0,15.0,12.0
805,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",CO,21-10-2021 01:00:00,20.0,30.0,22.0
806,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",OZONE,21-10-2021 01:00:00,52.0,95.0,83.0
807,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM2.5,21-10-2021 01:00:00,11.0,53.0,29.0
808,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM10,21-10-2021 01:00:00,30.0,71.0,46.0
809,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",NO2,21-10-2021 01:00:00,8.0,60.0,23.0
810,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",NH3,21-10-2021 01:00:00,1.0,10.0,4.0
811,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",SO2,21-10-2021 01:00:00,1.0,19.0,3.0
812,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",CO,21-10-2021 01:00:00,2.0,84.0,23.0
813,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",OZONE,21-10-2021 01:00:00,13.0,72.0,28.0
814,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM2.5,21-10-2021 01:00:00,49.0,118.0,70.0
815,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM10,21-10-2021 01:00:00,69.0,218.0,112.0
816,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NO2,21-10-2021 01:00:00,14.0,45.0,26.0
817,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NH3,21-10-2021 01:00:00,2.0,2.0,2.0
818,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",SO2,21-10-2021 01:00:00,7.0,11.0,8.0
819,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",CO,21-10-2021 01:00:00,8.0,49.0,19.0
820,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",OZONE,21-10-2021 01:00:00,9.0,20.0,13.0
821,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM2.5,21-10-2021 01:00:00,17.0,78.0,47.0
822,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM10,21-10-2021 01:00:00,28.0,103.0,57.0
823,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NO2,21-10-2021 01:00:00,15.0,55.0,42.0
824,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,1.0
825,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",SO2,21-10-2021 01:00:00,17.0,26.0,21.0
826,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",CO,21-10-2021 01:00:00,9.0,29.0,17.0
827,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",OZONE,21-10-2021 01:00:00,20.0,91.0,47.0
828,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM2.5,21-10-2021 01:00:00,21.0,38.0,29.0
829,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM10,21-10-2021 01:00:00,32.0,46.0,38.0
830,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NO2,21-10-2021 01:00:00,9.0,23.0,16.0
831,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NH3,21-10-2021 01:00:00,2.0,6.0,5.0
832,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",SO2,21-10-2021 01:00:00,2.0,7.0,4.0
833,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",CO,21-10-2021 01:00:00,17.0,61.0,34.0
834,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",OZONE,21-10-2021 01:00:00,7.0,44.0,16.0
835,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",PM10,21-10-2021 01:00:00,1.0,24.0,15.0
836,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NO2,21-10-2021 01:00:00,8.0,57.0,21.0
837,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,2.0
838,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",SO2,21-10-2021 01:00:00,4.0,52.0,13.0
839,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",CO,21-10-2021 01:00:00,94.0,114.0,105.0
840,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",OZONE,21-10-2021 01:00:00,34.0,148.0,84.0
841,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM2.5,21-10-2021 01:00:00,30.0,70.0,50.0
842,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM10,21-10-2021 01:00:00,48.0,51.0,50.0
843,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NO2,21-10-2021 01:00:00,13.0,14.0,14.0
844,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,1.0
845,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",SO2,21-10-2021 01:00:00,5.0,7.0,5.0
846,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",CO,21-10-2021 01:00:00,37.0,113.0,38.0
847,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",OZONE,21-10-2021 01:00:00,3.0,43.0,27.0
848,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM2.5,21-10-2021 01:00:00,38.0,77.0,48.0
849,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM10,21-10-2021 01:00:00,65.0,102.0,74.0
850,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",NO2,21-10-2021 01:00:00,7.0,20.0,10.0
851,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",NH3,21-10-2021 01:00:00,1.0,2.0,1.0
852,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",SO2,21-10-2021 01:00:00,11.0,121.0,29.0
853,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",CO,21-10-2021 01:00:00,1.0,44.0,10.0
854,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",OZONE,21-10-2021 01:00:00,13.0,27.0,21.0
855,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM2.5,21-10-2021 01:00:00,,,
856,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM10,21-10-2021 01:00:00,,,
857,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NO2,21-10-2021 01:00:00,,,
858,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NH3,21-10-2021 01:00:00,,,
859,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",SO2,21-10-2021 01:00:00,,,
860,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",CO,21-10-2021 01:00:00,44.0,53.0,49.0
861,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",OZONE,21-10-2021 01:00:00,27.0,31.0,30.0
862,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",PM2.5,21-10-2021 01:00:00,,,
863,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",PM10,21-10-2021 01:00:00,,,
864,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",NO2,21-10-2021 01:00:00,,,
865,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",NH3,21-10-2021 01:00:00,,,
866,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",SO2,21-10-2021 01:00:00,,,
867,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",CO,21-10-2021 01:00:00,43.0,45.0,44.0
868,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",PM2.5,21-10-2021 01:00:00,4.0,64.0,32.0
869,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",PM10,21-10-2021 01:00:00,31.0,127.0,69.0
870,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NO2,21-10-2021 01:00:00,16.0,29.0,22.0
871,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NH3,21-10-2021 01:00:00,2.0,2.0,2.0
872,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",SO2,21-10-2021 01:00:00,1.0,3.0,2.0
873,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",CO,21-10-2021 01:00:00,26.0,60.0,43.0
874,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",OZONE,21-10-2021 01:00:00,23.0,47.0,33.0
875,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",PM2.5,21-10-2021 01:00:00,17.0,55.0,27.0
876,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",PM10,21-10-2021 01:00:00,24.0,53.0,40.0
877,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NO2,21-10-2021 01:00:00,45.0,54.0,50.0
878,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NH3,21-10-2021 01:00:00,4.0,5.0,5.0
879,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",SO2,21-10-2021 01:00:00,,,
880,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",CO,21-10-2021 01:00:00,21.0,72.0,37.0
881,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",OZONE,21-10-2021 01:00:00,1.0,1.0,1.0
882,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",PM2.5,21-10-2021 01:00:00,,,
883,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",PM10,21-10-2021 01:00:00,,,
884,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",NO2,21-10-2021 01:00:00,18.0,101.0,48.0
885,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",SO2,21-10-2021 01:00:00,1.0,6.0,3.0
886,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",CO,21-10-2021 01:00:00,85.0,92.0,89.0
887,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",OZONE,21-10-2021 01:00:00,6.0,41.0,15.0
888,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",PM2.5,21-10-2021 01:00:00,26.0,78.0,39.0
889,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",PM10,21-10-2021 01:00:00,36.0,111.0,54.0
890,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",NO2,21-10-2021 01:00:00,6.0,36.0,19.0
891,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",NH3,21-10-2021 01:00:00,1.0,1.0,1.0
892,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",SO2,21-10-2021 01:00:00,5.0,9.0,7.0
893,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",CO,21-10-2021 01:00:00,2.0,47.0,23.0
894,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",OZONE,21-10-2021 01:00:00,6.0,7.0,6.0
895,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",PM2.5,21-10-2021 01:00:00,22.0,77.0,52.0
896,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",PM10,21-10-2021 01:00:00,38.0,119.0,80.0
897,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NO2,21-10-2021 01:00:00,11.0,32.0,21.0
898,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NH3,21-10-2021 01:00:00,1.0,6.0,2.0
899,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",SO2,21-10-2021 01:00:00,1.0,6.0,3.0
900,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",CO,21-10-2021 01:00:00,15.0,49.0,20.0
901,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",OZONE,21-10-2021 01:00:00,38.0,42.0,41.0
